statute,title_id,title_text,level_1_id,level_1_text,level_2_id,level_2_text,level_3_id,level_3_text,level_4_id,level_4_text,section_id,section_text
42_2155,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2155," publication of guidelines for sentencing, resentencing and parole, risk assessment"
42_2156,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter f, pennsylvania commission on sentencing,2156, severability of subchapter.
42_2161,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 21, judicial boards and commissions,subchapter g, pennsylvania board of law examiners,2161, criminal history record checks.
42_2301,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 23, personnel of the system,subchapter a, general provisions,2301, appointment of personnel.
42_2302,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 23, personnel of the system,subchapter a, general provisions,2302, maintenance of adequate county staff.
42_2391,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 23, personnel of the system,subchapter j, transferred county-level court administrator leave and benefits,2391, short title of subchapter.
42_2392,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 23, personnel of the system,subchapter j, transferred county-level court administrator leave and benefits,2392, definitions.
42_2393,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 23, personnel of the system,subchapter j, transferred county-level court administrator leave and benefits,2393, holidays.
42_2394,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 23, personnel of the system,subchapter j, transferred county-level court administrator leave and benefits,2394, sick leave and annual leave.
42_2395,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 23, personnel of the system,subchapter j, transferred county-level court administrator leave and benefits,2395, other leave.
42_2396,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 23, personnel of the system,subchapter j, transferred county-level court administrator leave and benefits,2396, leave following transfer.
42_2397,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 23, personnel of the system,subchapter j, transferred county-level court administrator leave and benefits,2397, county payments for certain leave.
42_2501,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 25, representation of litigants,subchapter a, general provisions,2501, appearance in person or by counsel.
42_2502,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 25, representation of litigants,subchapter a, general provisions,2502, certain persons not to appear as counsel.
42_2503,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 25, representation of litigants,subchapter a, general provisions,2503, right of participants to receive counsel fees.
42_2504,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 25, representation of litigants,subchapter a, general provisions,2504, letters of attorney.
42_2521,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 25, representation of litigants,subchapter b, attorneys and counsellors,2521, office of attorney at law.
42_2522,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 25, representation of litigants,subchapter b, attorneys and counsellors,2522, oath of office.
42_2523,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 25, representation of litigants,subchapter b, attorneys and counsellors,2523, persons specially admitted by local rules.
42_2524,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 25, representation of litigants,subchapter b, attorneys and counsellors,2524, penalty for unauthorized practice of law.
42_2525,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 25, representation of litigants,subchapter b, attorneys and counsellors,2525, unauthorized solicitation prohibited.
42_2701,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 27, office of the clerk of the court of common pleas,subchapter a, general provisions,2701, scope and purpose of chapter.
42_2702,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 27, office of the clerk of the court of common pleas,subchapter a, general provisions,2702, place of filing of documents.
42_2703,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 27, office of the clerk of the court of common pleas,subchapter a, general provisions,2703, notice of transfer of functions and duties.
42_2704,42,judiciary and judicial procedure,part ii, organization,article f, court of judicial discipline,chapter 27, office of the clerk of the court of common pleas,subchapter a, general provisions,2704," responsibility for entry, maintenance and certification of data and certification"
